"","gid_1","borders"
"704","AUT.3_1","AUT.1_1"
"705","AUT.3_1","AUT.4_1"
"706","AUT.3_1","AUT.6_1"
"707","AUT.3_1","AUT.9_1"
"708","AUT.3_1","CZE.1_1"
"709","AUT.3_1","CZE.2_1"
"710","AUT.3_1","SVK.2_1"
"711","AUT.3_1","SVK.7_1"
"712","AUT.4_1","AUT.3_1"
"713","AUT.4_1","AUT.5_1"
"714","AUT.4_1","AUT.6_1"
"715","AUT.4_1","CZE.1_1"
"716","AUT.4_1","DEU.2_1"
"717","AUT.5_1","AUT.2_1"
"718","AUT.5_1","AUT.4_1"
"719","AUT.5_1","AUT.6_1"
"720","AUT.5_1","AUT.7_1"
"721","AUT.5_1","DEU.2_1"
"722","AUT.5_1","ITA.17_1"
"723","AUT.6_1","AUT.1_1"
"724","AUT.6_1","AUT.2_1"
"725","AUT.6_1","AUT.3_1"
"726","AUT.6_1","AUT.4_1"
"727","AUT.6_1","AUT.5_1"
"728","AUT.6_1","SVN.4_1"
"729","AUT.6_1","SVN.8_1"
"730","AUT.6_1","SVN.9_1"
"731","AUT.7_1","AUT.2_1"
"732","AUT.7_1","AUT.5_1"
"733","AUT.7_1","AUT.8_1"
"734","AUT.7_1","CHE.10_1"
"735","AUT.7_1","DEU.2_1"
"736","AUT.7_1","ITA.17_1"
"737","AUT.7_1","ITA.20_1"
"738","AUT.8_1","AUT.7_1"
"739","AUT.8_1","CHE.10_1"
"740","AUT.8_1","CHE.16_1"
"741","AUT.8_1","CHE.20_1"
"742","AUT.8_1","DEU.1_1"
"743","AUT.8_1","DEU.2_1"
"744","AUT.8_1","LIE.1_1"
"745","AUT.8_1","LIE.2_1"
"746","AUT.8_1","LIE.4_1"
"747","AUT.8_1","LIE.5_1"
"748","AUT.8_1","LIE.6_1"
"749","AUT.8_1","LIE.7_1"
"750","AUT.8_1","LIE.8_1"
"751","AUT.8_1","LIE.10_1"
"752","AUT.9_1","AUT.3_1"
"753","AZE.1_1","AZE.2_1"
"754","AZE.1_1","AZE.3_1"
"755","AZE.1_1","AZE.8_1"
"756","AZE.2_1","AZE.1_1"
"757","AZE.2_1","AZE.3_1"
"758","AZE.2_1","AZE.4_1"
"759","AZE.2_1","AZE.6_1"
"760","AZE.2_1","AZE.9_1"
"761","AZE.2_1","AZE.10_1"
"762","AZE.2_1","IRN.2_1"
"763","AZE.3_1","AZE.1_1"
"764","AZE.3_1","AZE.2_1"
"765","AZE.3_1","AZE.8_1"
"766","AZE.3_1","AZE.9_1"
"767","AZE.4_1","ARM.5_1"
"768","AZE.4_1","ARM.10_1"
"769","AZE.4_1","AZE.2_1"
"770","AZE.4_1","AZE.5_1"
"771","AZE.4_1","AZE.9_1"
"772","AZE.4_1","AZE.10_1"
"773","AZE.4_1","GEO.5_1"
"774","AZE.4_1","GEO.6_1"
"775","AZE.5_1","ARM.5_1"
"776","AZE.5_1","ARM.9_1"
"777","AZE.5_1","ARM.11_1"
"778","AZE.5_1","AZE.4_1"
"779","AZE.5_1","AZE.10_1"
"780","AZE.5_1","IRN.5_1"
"781","AZE.6_1","AZE.2_1"
"782","AZE.6_1","IRN.2_1"
"783","AZE.6_1","IRN.8_1"
"784","AZE.7_1","ARM.2_1"
"785","AZE.7_1","ARM.9_1"
"786","AZE.7_1","ARM.11_1"
"787","AZE.7_1","IRN.5_1"
"788","AZE.7_1","IRN.29_1"
"789","AZE.7_1","TUR.38_1"
"790","AZE.8_1","AZE.1_1"
"791","AZE.8_1","AZE.3_1"
"792","AZE.8_1","AZE.9_1"
"793","AZE.8_1","RUS.15_1"
"794","AZE.9_1","AZE.2_1"
"795","AZE.9_1","AZE.3_1"
"796","AZE.9_1","AZE.4_1"
"797","AZE.9_1","AZE.8_1"
"798","AZE.9_1","GEO.5_1"
"799","AZE.9_1","RUS.15_1"
"800","AZE.10_1","AZE.2_1"
"801","AZE.10_1","AZE.4_1"
"802","AZE.10_1","AZE.5_1"
"803","AZE.10_1","IRN.2_1"
"804","AZE.10_1","IRN.5_1"
"805","BDI.1_1","BDI.3_1"
"806","BDI.1_1","BDI.6_1"
"807","BDI.1_1","BDI.9_1"
"808","BDI.1_1","BDI.12_1"
"809","BDI.1_1","COD.22_1"
"810","BDI.2_1","BDI.3_1"
"811","BDI.2_1","COD.22_1"
"812","BDI.3_1","BDI.1_1"
"813","BDI.3_1","BDI.2_1"
"814","BDI.3_1","BDI.4_1"
"815","BDI.3_1","BDI.12_1"
"816","BDI.3_1","BDI.14_1"
"817","BDI.3_1","COD.22_1"
"818","BDI.4_1","BDI.3_1"
"819","BDI.4_1","BDI.7_1"
"820","BDI.4_1","BDI.11_1"
"821","BDI.4_1","BDI.14_1"
"822","BDI.4_1","BDI.16_1"
"823","BDI.4_1","COD.22_1"
"824","BDI.5_1","BDI.8_1"
"825","BDI.5_1","BDI.13_1"
"826","BDI.5_1","BDI.17_1"
"827","BDI.5_1","TZA.6_1"
"828","BDI.5_1","TZA.8_1"
"829","BDI.6_1","BDI.1_1"
"830","BDI.6_1","BDI.9_1"
"831","BDI.6_1","COD.22_1"
"832","BDI.6_1","RWA.2_1"
"833","BDI.6_1","RWA.4_1"
"834","BDI.7_1","BDI.4_1"
"835","BDI.7_1","BDI.8_1"
"836","BDI.7_1","BDI.9_1"
"837","BDI.7_1","BDI.12_1"
"838","BDI.7_1","BDI.14_1"
"839","BDI.7_1","BDI.15_1"
"840","BDI.7_1","BDI.16_1"
"841","BDI.7_1","BDI.17_1"
"842","BDI.8_1","BDI.5_1"
"843","BDI.8_1","BDI.7_1"
"844","BDI.8_1","BDI.13_1"
"845","BDI.8_1","BDI.15_1"
"846","BDI.8_1","BDI.17_1"
"847","BDI.9_1","BDI.1_1"
"848","BDI.9_1","BDI.6_1"
"849","BDI.9_1","BDI.7_1"
"850","BDI.9_1","BDI.12_1"
"851","BDI.9_1","BDI.15_1"
"852","BDI.9_1","RWA.2_1"
"853","BDI.10_1","BDI.13_1"
"854","BDI.10_1","BDI.15_1"
"855","BDI.10_1","RWA.2_1"
"856","BDI.10_1","RWA.3_1"
"857","BDI.11_1","BDI.4_1"
"858","BDI.11_1","BDI.16_1"
"859","BDI.11_1","COD.22_1"
"860","BDI.11_1","TZA.8_1"
"861","BDI.12_1","BDI.1_1"
"862","BDI.12_1","BDI.3_1"
"863","BDI.12_1","BDI.7_1"
"864","BDI.12_1","BDI.9_1"
"865","BDI.12_1","BDI.14_1"
"866","BDI.13_1","BDI.5_1"
"867","BDI.13_1","BDI.8_1"
"868","BDI.13_1","BDI.10_1"
"869","BDI.13_1","BDI.15_1"
"870","BDI.13_1","RWA.3_1"
"871","BDI.13_1","TZA.6_1"
"872","BDI.14_1","BDI.3_1"
"873","BDI.14_1","BDI.4_1"
"874","BDI.14_1","BDI.7_1"
"875","BDI.14_1","BDI.12_1"
"876","BDI.15_1","BDI.7_1"
"877","BDI.15_1","BDI.8_1"
"878","BDI.15_1","BDI.9_1"
"879","BDI.15_1","BDI.10_1"
"880","BDI.15_1","BDI.13_1"
"881","BDI.15_1","RWA.2_1"
"882","BDI.16_1","BDI.4_1"
"883","BDI.16_1","BDI.7_1"
"884","BDI.16_1","BDI.11_1"
"885","BDI.16_1","BDI.17_1"
"886","BDI.16_1","TZA.8_1"
"887","BDI.17_1","BDI.5_1"
"888","BDI.17_1","BDI.7_1"
"889","BDI.17_1","BDI.8_1"
"890","BDI.17_1","BDI.16_1"
"891","BDI.17_1","TZA.8_1"
"892","BEL.1_1","BEL.2_1"
"893","BEL.2_1","BEL.1_1"
"894","BEL.2_1","BEL.3_1"
"895","BEL.2_1","FRA.7_1"
"896","BEL.2_1","NLD.7_1"
"897","BEL.2_1","NLD.8_1"
"898","BEL.2_1","NLD.12_1"
"899","BEL.3_1","BEL.2_1"
"900","BEL.3_1","DEU.10_1"
"901","BEL.3_1","DEU.11_1"
"902","BEL.3_1","FRA.6_1"
"903","BEL.3_1","FRA.7_1"
"904","BEL.3_1","LUX.1_1"
"905","BEL.3_1","LUX.3_1"
"906","BEL.3_1","NLD.7_1"
"907","BEN.1_1","BEN.2_1"
"908","BEN.1_1","BEN.4_1"
"909","BEN.1_1","BFA.8_1"
"910","BEN.1_1","NER.3_1"
"911","BEN.1_1","NER.7_1"
"912","BEN.1_1","NGA.22_1"
"913","BEN.1_1","NGA.27_1"
"914","BEN.2_1","BEN.1_1"
"915","BEN.2_1","BEN.4_1"
"916","BEN.2_1","BEN.6_1"
"917","BEN.2_1","BFA.8_1"
"918","BEN.2_1","TGO.2_1"
"919","BEN.2_1","TGO.5_1"
"920","BEN.3_1","BEN.7_1"
"921","BEN.3_1","BEN.8_1"
"922","BEN.3_1","BEN.9_1"
"923","BEN.3_1","BEN.10_1"
"924","BEN.3_1","BEN.12_1"
"925","BEN.4_1","BEN.1_1"
"926","BEN.4_1","BEN.2_1"
"927","BEN.4_1","BEN.5_1"
"928","BEN.4_1","BEN.6_1"
"929","BEN.4_1","NGA.24_1"
"930","BEN.4_1","NGA.27_1"
"931","BEN.5_1","BEN.4_1"
"932","BEN.5_1","BEN.6_1"
"933","BEN.5_1","BEN.11_1"
"934","BEN.5_1","BEN.12_1"
"935","BEN.5_1","NGA.24_1"
"936","BEN.5_1","NGA.28_1"
"937","BEN.5_1","NGA.31_1"
"938","BEN.5_1","TGO.1_1"
"939","BEN.5_1","TGO.4_1"
"940","BEN.6_1","BEN.2_1"
"941","BEN.6_1","BEN.4_1"
"942","BEN.6_1","BEN.5_1"
"943","BEN.6_1","TGO.1_1"
"944","BEN.6_1","TGO.2_1"
"945","BEN.7_1","BEN.3_1"
"946","BEN.7_1","BEN.9_1"
"947","BEN.7_1","BEN.12_1"
"948","BEN.7_1","TGO.3_1"
"949","BEN.7_1","TGO.4_1"
"950","BEN.8_1","BEN.3_1"
"951","BEN.8_1","BEN.10_1"
"952","BEN.9_1","BEN.3_1"
"953","BEN.9_1","BEN.7_1"
"954","BEN.9_1","TGO.3_1"
"955","BEN.10_1","BEN.3_1"
"956","BEN.10_1","BEN.8_1"
"957","BEN.10_1","BEN.11_1"
"958","BEN.10_1","BEN.12_1"
"959","BEN.10_1","NGA.25_1"
"960","BEN.10_1","NGA.28_1"
"961","BEN.11_1","BEN.5_1"
"962","BEN.11_1","BEN.10_1"
"963","BEN.11_1","BEN.12_1"
"964","BEN.11_1","NGA.28_1"
"965","BEN.12_1","BEN.3_1"
"966","BEN.12_1","BEN.5_1"
"967","BEN.12_1","BEN.7_1"
"968","BEN.12_1","BEN.10_1"
"969","BEN.12_1","BEN.11_1"
"970","BEN.12_1","TGO.4_1"
"971","BFA.1_1","BFA.5_1"
"972","BFA.1_1","BFA.9_1"
"973","BFA.1_1","BFA.10_1"
"974","BFA.1_1","BFA.13_1"
"975","BFA.1_1","MLI.6_1"
"976","BFA.1_1","MLI.7_1"
"977","BFA.1_1","MLI.8_1"
"978","BFA.2_1","BFA.9_1"
"979","BFA.2_1","BFA.13_1"
"980","BFA.2_1","CIV.10_1"
"981","BFA.2_1","CIV.14_1"
"982","BFA.2_1","MLI.8_1"
"983","BFA.7_1","BFA.5_1"
"984","BFA.7_1","BFA.6_1"
"985","BFA.7_1","BFA.11_1"
"986","BFA.3_1","BFA.4_1"
"987","BFA.3_1","BFA.6_1"
"988","BFA.3_1","BFA.8_1"
"989","BFA.3_1","BFA.11_1"
"990","BFA.3_1","GHA.7_1"
"991","BFA.3_1","TGO.5_1"
"992","BFA.4_1","BFA.3_1"
"993","BFA.4_1","BFA.8_1"
"994","BFA.4_1","BFA.10_1"
"995","BFA.4_1","BFA.11_1"
"996","BFA.4_1","BFA.12_1"
"997","BFA.5_1","BFA.1_1"
"998","BFA.5_1","BFA.7_1"
"999","BFA.5_1","BFA.6_1"
"1000","BFA.5_1","BFA.10_1"
"1001","BFA.5_1","BFA.11_1"
"1002","BFA.5_1","BFA.13_1"
"1003","BFA.5_1","GHA.7_1"
"1004","BFA.5_1","GHA.8_1"
"1005","BFA.6_1","BFA.7_1"
"1006","BFA.6_1","BFA.3_1"
"1007","BFA.6_1","BFA.5_1"
"1008","BFA.6_1","BFA.11_1"
"1009","BFA.6_1","GHA.7_1"
"1010","BFA.8_1","BEN.1_1"
"1011","BFA.8_1","BEN.2_1"
"1012","BFA.8_1","BFA.3_1"
"1013","BFA.8_1","BFA.4_1"
"1014","BFA.8_1","BFA.12_1"
"1015","BFA.8_1","NER.7_1"
"1016","BFA.8_1","TGO.5_1"
"1017","BFA.9_1","BFA.1_1"
"1018","BFA.9_1","BFA.2_1"
"1019","BFA.9_1","BFA.13_1"
"1020","BFA.9_1","MLI.8_1"
"1021","BFA.10_1","BFA.1_1"
"1022","BFA.10_1","BFA.4_1"
"1023","BFA.10_1","BFA.5_1"
"1024","BFA.10_1","BFA.11_1"
"1025","BFA.10_1","BFA.12_1"
"1026","BFA.10_1","MLI.6_1"
"1027","BFA.11_1","BFA.7_1"
"1028","BFA.11_1","BFA.3_1"
"1029","BFA.11_1","BFA.4_1"
"1030","BFA.11_1","BFA.5_1"
"1031","BFA.11_1","BFA.6_1"
"1032","BFA.11_1","BFA.10_1"
"1033","BFA.12_1","BFA.4_1"
"1034","BFA.12_1","BFA.8_1"
"1035","BFA.12_1","BFA.10_1"
"1036","BFA.12_1","MLI.2_1"
"1037","BFA.12_1","MLI.6_1"
"1038","BFA.12_1","MLI.9_1"
"1039","BFA.12_1","NER.7_1"
"1040","BFA.13_1","BFA.1_1"
"1041","BFA.13_1","BFA.2_1"
"1042","BFA.13_1","BFA.5_1"
"1043","BFA.13_1","BFA.9_1"
"1044","BFA.13_1","CIV.14_1"
"1045","BFA.13_1","GHA.6_1"
"1046","BFA.13_1","GHA.8_1"
"1047","BGD.1_1","BGD.2_1"
"1048","BGD.1_1","BGD.3_1"
"1049","BGD.1_1","BGD.4_1"
"1050","BGD.2_1","BGD.1_1"
"1051","BGD.2_1","BGD.3_1"
"1052","BGD.2_1","BGD.7_1"
"1053","BGD.2_1","IND.23_1"
"1054","BGD.2_1","IND.33_1"
"1055","BGD.2_1","MMR.3_1"
"1056","BGD.2_1","MMR.11_1"
"1057","BGD.3_1","BGD.1_1"
"1058","BGD.3_1","BGD.2_1"
"1059","BGD.3_1","BGD.4_1"
"1060","BGD.3_1","BGD.5_1"
"1061","BGD.3_1","BGD.6_1"
"1062","BGD.3_1","BGD.7_1"
"1063","BGD.3_1","IND.22_1"
"1064","BGD.4_1","BGD.1_1"
"1065","BGD.4_1","BGD.3_1"
"1066","BGD.4_1","BGD.5_1"
"1067","BGD.4_1","IND.36_1"
"1068","BGD.5_1","BGD.3_1"
"1069","BGD.5_1","BGD.4_1"
"1070","BGD.5_1","BGD.6_1"
"1071","BGD.5_1","IND.36_1"
"1072","BGD.6_1","BGD.3_1"
"1073","BGD.6_1","BGD.5_1"
"1074","BGD.6_1","IND.4_1"
"1075","BGD.6_1","IND.22_1"
"1076","BGD.6_1","IND.36_1"
"1077","BGD.7_1","BGD.2_1"
"1078","BGD.7_1","BGD.3_1"
"1079","BGD.7_1","IND.4_1"
"1080","BGD.7_1","IND.22_1"
"1081","BGD.7_1","IND.33_1"
"1082","BGR.1_1","BGR.8_1"
"1083","BGR.1_1","BGR.11_1"
"1084","BGR.1_1","BGR.20_1"
"1085","BGR.1_1","BGR.21_1"
"1086","BGR.1_1","GRC.6_1"
"1087","BGR.1_1","MKD.3_1"
"1088","BGR.1_1","MKD.18_1"
"1089","BGR.1_1","MKD.51_1"
"1090","BGR.1_1","MKD.54_1"
"1091","BGR.2_1","BGR.17_1"
"1092","BGR.2_1","BGR.19_1"
"1093","BGR.2_1","BGR.24_1"
"1094","BGR.2_1","BGR.28_1"
"1095","BGR.2_1","TUR.50_1"
"1096","BGR.3_1","BGR.17_1"
"1097","BGR.3_1","BGR.18_1"
"1098","BGR.3_1","BGR.24_1"
"1099","BGR.3_1","ROU.15_1"
"1100","BGR.4_1","BGR.9_1"
"1101","BGR.4_1","BGR.14_1"
"1102","BGR.4_1","BGR.22_1"
"1103","BGR.4_1","BGR.25_1"
"1104","BGR.5_1","BGR.12_1"
"1105","BGR.5_1","BGR.21_1"
"1106","BGR.6_1","BGR.7_1"
"1107","BGR.6_1","BGR.14_1"
"1108","BGR.6_1","BGR.22_1"
"1109","BGR.6_1","BGR.28_1"
"1110","BGR.6_1","GRC.6_1"
"1111","BGR.6_1","TUR.28_1"
"1112","BGR.7_1","BGR.6_1"
"1113","BGR.7_1","BGR.14_1"
"1114","BGR.7_1","BGR.20_1"
"1115","BGR.7_1","GRC.6_1"
"1116","BGR.8_1","BGR.1_1"
"1117","BGR.8_1","BGR.12_1"
"1118","BGR.8_1","BGR.21_1"
"1119","BGR.8_1","MKD.18_1"
"1120","BGR.8_1","MKD.38_1"
"1121","BGR.8_1","MKD.45_1"
"1122","BGR.8_1","SRB.11_1"
"1123","BGR.9_1","BGR.4_1"
"1124","BGR.9_1","BGR.13_1"
"1125","BGR.9_1","BGR.14_1"
"1126","BGR.9_1","BGR.21_1"
"1127","BGR.9_1","BGR.22_1"
"1128","BGR.9_1","BGR.25_1"
"1129","BGR.9_1","BGR.27_1"
"1130","BGR.10_1","BGR.21_1"
"1131","BGR.10_1","BGR.26_1"
"1132","BGR.10_1","BGR.27_1"
"1133","BGR.10_1","ROU.18_1"
"1134","BGR.10_1","SRB.12_1"
"1135","BGR.11_1","BGR.1_1"
"1136","BGR.11_1","BGR.14_1"
"1137","BGR.11_1","BGR.20_1"
"1138","BGR.11_1","BGR.21_1"
"1139","BGR.12_1","BGR.5_1"
"1140","BGR.12_1","BGR.8_1"
"1141","BGR.12_1","BGR.21_1"
"1142","BGR.12_1","SRB.4_1"
"1143","BGR.12_1","SRB.11_1"
"1144","BGR.12_1","SRB.12_1"
"1145","BGR.13_1","BGR.9_1"
"1146","BGR.13_1","BGR.25_1"
"1147","BGR.13_1","BGR.27_1"
"1148","BGR.13_1","ROU.31_1"
"1149","BGR.13_1","ROU.37_1"
"1150","BGR.14_1","BGR.4_1"
"1151","BGR.14_1","BGR.6_1"
"1152","BGR.14_1","BGR.7_1"
"1153","BGR.14_1","BGR.9_1"
"1154","BGR.14_1","BGR.11_1"
"1155","BGR.14_1","BGR.20_1"
"1156","BGR.14_1","BGR.21_1"
"1157","BGR.14_1","BGR.22_1"
"1158","BGR.15_1","BGR.16_1"
"1159","BGR.15_1","BGR.17_1"
"1160","BGR.15_1","BGR.18_1"
"1161","BGR.15_1","BGR.23_1"
"1162","BGR.16_1","BGR.15_1"
"1163","BGR.16_1","BGR.18_1"
"1164","BGR.16_1","BGR.23_1"
"1165","BGR.16_1","BGR.25_1"
"1166","BGR.16_1","ROU.20_1"
"1167","BGR.16_1","ROU.37_1"
"1168","BGR.17_1","BGR.2_1"
"1169","BGR.17_1","BGR.3_1"
"1170","BGR.17_1","BGR.15_1"
"1171","BGR.17_1","BGR.18_1"
"1172","BGR.17_1","BGR.19_1"
"1173","BGR.17_1","BGR.23_1"
"1174","BGR.17_1","BGR.24_1"
"1175","BGR.18_1","BGR.3_1"
"1176","BGR.18_1","BGR.15_1"
"1177","BGR.18_1","BGR.16_1"
"1178","BGR.18_1","BGR.17_1"
"1179","BGR.18_1","ROU.12_1"
"1180","BGR.18_1","ROU.15_1"
"1181","BGR.18_1","ROU.20_1"
"1182","BGR.19_1","BGR.2_1"
"1183","BGR.19_1","BGR.17_1"
"1184","BGR.19_1","BGR.22_1"
"1185","BGR.19_1","BGR.23_1"
"1186","BGR.19_1","BGR.25_1"
"1187","BGR.19_1","BGR.28_1"
"1188","BGR.20_1","BGR.1_1"
"1189","BGR.20_1","BGR.7_1"
"1190","BGR.20_1","BGR.11_1"
"1191","BGR.20_1","BGR.14_1"
"1192","BGR.20_1","GRC.6_1"
"1193","BGR.21_1","BGR.1_1"
"1194","BGR.21_1","BGR.5_1"
"1195","BGR.21_1","BGR.8_1"
"1196","BGR.21_1","BGR.9_1"
"1197","BGR.21_1","BGR.10_1"
"1198","BGR.21_1","BGR.11_1"
"1199","BGR.21_1","BGR.12_1"
"1200","BGR.21_1","BGR.14_1"
"1201","BGR.21_1","BGR.27_1"
"1202","BGR.21_1","SRB.12_1"
"1203","BGR.22_1","BGR.4_1"
"1204","BGR.22_1","BGR.6_1"
"1205","BGR.22_1","BGR.9_1"
"1206","BGR.22_1","BGR.14_1"
"1207","BGR.22_1","BGR.19_1"
"1208","BGR.22_1","BGR.25_1"
"1209","BGR.22_1","BGR.28_1"
"1210","BGR.23_1","BGR.15_1"
"1211","BGR.23_1","BGR.16_1"
"1212","BGR.23_1","BGR.17_1"
"1213","BGR.23_1","BGR.19_1"
"1214","BGR.23_1","BGR.25_1"
"1215","BGR.24_1","BGR.2_1"
"1216","BGR.24_1","BGR.3_1"
"1217","BGR.24_1","BGR.17_1"
"1218","BGR.25_1","BGR.4_1"
"1219","BGR.25_1","BGR.9_1"
"1220","BGR.25_1","BGR.13_1"
"1221","BGR.25_1","BGR.16_1"
"1222","BGR.25_1","BGR.19_1"
"1223","BGR.25_1","BGR.22_1"
"1224","BGR.25_1","BGR.23_1"
"1225","BGR.25_1","ROU.37_1"
"1226","BGR.26_1","BGR.10_1"
"1227","BGR.26_1","ROU.18_1"
"1228","BGR.26_1","ROU.28_1"
"1229","BGR.26_1","SRB.1_1"
"1230","BGR.26_1","SRB.12_1"
"1231","BGR.26_1","SRB.23_1"
"1232","BGR.27_1","BGR.9_1"
"1233","BGR.27_1","BGR.10_1"
"1234","BGR.27_1","BGR.13_1"
"1235","BGR.27_1","BGR.21_1"
"1236","BGR.27_1","ROU.18_1"
"1237","BGR.27_1","ROU.31_1"
"1238","BGR.28_1","BGR.2_1"
"1239","BGR.28_1","BGR.6_1"
"1240","BGR.28_1","BGR.19_1"
"1241","BGR.28_1","BGR.22_1"
"1242","BGR.28_1","TUR.28_1"
"1243","BGR.28_1","TUR.50_1"
"1244","BHR.1_1","BHR.4_1"
"1245","BHR.2_1","BHR.4_1"
"1246","BHR.2_1","BHR.5_1"
"1247","BHR.4_1","BHR.1_1"
"1248","BHR.4_1","BHR.2_1"
"1249","BHR.4_1","BHR.5_1"
"1250","BHR.4_1","SAU.8_1"
"1251","BHR.5_1","BHR.2_1"
"1252","BHR.5_1","BHR.4_1"
"1253","BHS.6_1","BHS.22_1"
"1254","BHS.6_1","BHS.28_1"
"1255","BHS.7_1","BHS.23_1"
"1256","BHS.8_1","BHS.24_1"
"1257","BHS.8_1","BHS.30_1"
"1258","BHS.9_1","BHS.32_1"
"1259","BHS.11_1","BHS.32_1"
"1260","BHS.22_1","BHS.6_1"
"1261","BHS.23_1","BHS.7_1"
"1262","BHS.24_1","BHS.8_1"
"1263","BHS.28_1","BHS.6_1"
"1264","BHS.30_1","BHS.8_1"
"1265","BHS.32_1","BHS.9_1"
"1266","BHS.32_1","BHS.11_1"
"1267","BIH.1_1","BIH.2_1"
"1268","BIH.1_1","BIH.3_1"
"1269","BIH.1_1","HRV.19_1"
"1270","BIH.2_1","BIH.1_1"
"1271","BIH.2_1","BIH.3_1"
"1272","BIH.2_1","HRV.2_1"
"1273","BIH.2_1","HRV.3_1"
"1274","BIH.2_1","HRV.6_1"
"1275","BIH.2_1","HRV.9_1"
"1276","BIH.2_1","HRV.14_1"
"1277","BIH.2_1","HRV.15_1"
"1278","BIH.2_1","HRV.16_1"
"1279","BIH.2_1","HRV.19_1"
"1280","BIH.2_1","HRV.20_1"
"1281","BIH.3_1","BIH.1_1"
"1282","BIH.3_1","BIH.2_1"
"1283","BIH.3_1","HRV.2_1"
"1284","BIH.3_1","HRV.3_1"
"1285","BIH.3_1","HRV.15_1"
"1286","BIH.3_1","HRV.19_1"
"1287","BIH.3_1","MNE.8_1"
"1288","BIH.3_1","MNE.12_1"
"1289","BIH.3_1","MNE.14_1"
"1290","BIH.3_1","MNE.15_1"
"1291","BIH.3_1","MNE.21_1"
"1292","BIH.3_1","SRB.8_1"
"1293","BIH.3_1","SRB.20_1"
"1294","BIH.3_1","SRB.25_1"
"1295","BLR.1_1","BLR.2_1"
"1296","BLR.1_1","BLR.3_1"
"1297","BLR.1_1","BLR.5_1"
"1298","BLR.1_1","POL.4_1"
"1299","BLR.1_1","POL.10_1"
"1300","BLR.1_1","UKR.19_1"
"1301","BLR.1_1","UKR.25_1"
"1302","BLR.2_1","BLR.1_1"
"1303","BLR.2_1","BLR.4_1"
"1304","BLR.2_1","BLR.5_1"
"1305","BLR.2_1","RUS.8_1"
"1306","BLR.2_1","UKR.2_1"
"1307","BLR.2_1","UKR.12_1"
"1308","BLR.2_1","UKR.19_1"
"1309","BLR.2_1","UKR.27_1"
"1310","BLR.3_1","BLR.1_1"
"1311","BLR.3_1","BLR.5_1"
"1312","BLR.3_1","BLR.6_1"
"1313","BLR.3_1","LTU.1_1"
"1314","BLR.3_1","LTU.10_1"
"1315","BLR.3_1","POL.10_1"
"1316","BLR.4_1","BLR.2_1"
"1317","BLR.4_1","BLR.5_1"
"1318","BLR.4_1","BLR.6_1"
"1319","BLR.4_1","RUS.8_1"
"1320","BLR.4_1","RUS.64_1"
"1321","BLR.5_1","BLR.1_1"
"1322","BLR.5_1","BLR.2_1"
"1323","BLR.5_1","BLR.3_1"
"1324","BLR.5_1","BLR.4_1"
"1325","BLR.5_1","BLR.6_1"
"1326","BLR.6_1","BLR.3_1"
"1327","BLR.6_1","BLR.4_1"
"1328","BLR.6_1","BLR.5_1"
"1329","BLR.6_1","LTU.9_1"
"1330","BLR.6_1","LTU.10_1"
"1331","BLR.6_1","LVA.2_1"
"1332","BLR.6_1","RUS.57_1"
"1333","BLR.6_1","RUS.64_1"
"1334","BLZ.1_1","BLZ.2_1"
"1335","BLZ.1_1","BLZ.3_1"
"1336","BLZ.1_1","BLZ.4_1"
"1337","BLZ.1_1","BLZ.5_1"
"1338","BLZ.2_1","BLZ.1_1"
"1339","BLZ.2_1","BLZ.4_1"
"1340","BLZ.2_1","BLZ.5_1"
"1341","BLZ.2_1","BLZ.6_1"
"1342","BLZ.2_1","GTM.12_1"
"1343","BLZ.3_1","BLZ.1_1"
"1344","BLZ.3_1","BLZ.4_1"
"1345","BLZ.3_1","MEX.23_1"
"1346","BLZ.4_1","BLZ.1_1"
"1347","BLZ.4_1","BLZ.2_1"
"1348","BLZ.4_1","BLZ.3_1"
"1349","BLZ.4_1","GTM.12_1"
"1350","BLZ.4_1","MEX.4_1"
"1351","BLZ.4_1","MEX.23_1"
"1352","BLZ.5_1","BLZ.1_1"
"1353","BLZ.5_1","BLZ.2_1"
"1354","BLZ.5_1","BLZ.6_1"
"1355","BLZ.6_1","BLZ.2_1"
"1356","BLZ.6_1","BLZ.5_1"
"1357","BLZ.6_1","GTM.9_1"
"1358","BLZ.6_1","GTM.12_1"
"1359","BMU.1_1","BMU.4_1"
"1360","BMU.1_1","BMU.5_1"
"1361","BMU.1_1","BMU.9_1"
"1362","BMU.2_1","BMU.7_1"
"1363","BMU.2_1","BMU.9_1"
"1364","BMU.3_1","BMU.5_1"
"1365","BMU.4_1","BMU.1_1"
"1366","BMU.4_1","BMU.5_1"
"1367","BMU.4_1","BMU.11_1"
"1368","BMU.5_1","BMU.1_1"
"1369","BMU.5_1","BMU.3_1"
"1370","BMU.5_1","BMU.4_1"
"1371","BMU.6_1","BMU.7_1"
"1372","BMU.7_1","BMU.2_1"
"1373","BMU.7_1","BMU.6_1"
"1374","BMU.8_1","BMU.10_1"
"1375","BMU.9_1","BMU.1_1"
"1376","BMU.9_1","BMU.2_1"
"1377","BMU.10_1","BMU.8_1"
"1378","BMU.10_1","BMU.11_1"
"1379","BMU.11_1","BMU.4_1"
"1380","BMU.11_1","BMU.10_1"
"1381","BOL.1_1","BOL.2_1"
"1382","BOL.1_1","BOL.7_1"
